Scenario,Time,Grid_node,Pd,Qd,PV
2,23,21,42.8680799232737,31.304347826087,0.0
2,23,22,34.7820479539642,31.304347826087,0.0
2,23,23,18.8228996163683,39.1304347826087,0.0
2,23,24,47.8637378516624,156.521739130435,0.0
2,23,25,88.3684523281597,156.521739130435,0.0
2,23,26,4.247,19.5652173913043,0.0
2,23,27,36.6887601902174,19.5652173913043,0.0
2,23,28,45.0714266304348,15.6521739130435,0.0
2,23,29,18.6813926630435,54.7826086956522,0.0
2,23,30,20.9866474184783,469.565217391304,0.0
2,23,31,17.4365013586957,54.7826086956522,0.0
2,23,32,105.056689209165,78.2608695652174,0.0
2,23,33,50.5685883222469,31.304347826087,0.0
2,24,2,34.1881342710998,46.9565217391304,0.0
2,24,3,36.1129833759591,31.304347826087,0.0
2,24,4,28.4132186700767,62.6086956521739,0.0
2,24,5,14.7452186700767,23.4782608695652,0.0
2,24,6,36.7738139386189,15.6521739130435,0.0
2,24,7,72.9823381374723,78.2608695652174,0.0
2,24,8,2.85266666666667,78.2608695652174,0.0
2,24,9,29.3250747282609,15.6521739130435,0.0
2,24,10,41.5528804347826,15.6521739130435,0.0
2,24,11,15.4725067934783,23.4782608695652,0.0
2,24,12,16.934035326087,27.3913043478261,0.0
2,24,13,14.4095923913043,27.3913043478261,0.0
2,24,14,101.463079083518,62.6086956521739,0.0
2,24,15,52.0733924611973,7.82608695652174,0.0
2,24,16,40.475544345898,15.6521739130435,0.0
2,24,17,11.8413137472284,15.6521739130435,0.0
2,24,18,8.81681596452328,31.304347826087,0.0
2,24,19,17.5952483370288,31.304347826087,0.0
2,24,20,34.1881342710998,31.304347826087,0.0
2,24,21,36.1129833759591,31.304347826087,0.0
2,24,22,28.4132186700767,31.304347826087,0.0
2,24,23,14.7452186700767,39.1304347826087,0.0
2,24,24,36.7738139386189,156.521739130435,0.0
2,24,25,72.9823381374723,156.521739130435,0.0
2,24,26,2.85266666666667,19.5652173913043,0.0
2,24,27,29.3250747282609,19.5652173913043,0.0
2,24,28,41.5528804347826,15.6521739130435,0.0
2,24,29,15.4725067934783,54.7826086956522,0.0
2,24,30,16.934035326087,469.565217391304,0.0
2,24,31,14.4095923913043,54.7826086956522,0.0
2,24,32,101.463079083518,78.2608695652174,0.0
2,24,33,52.0733924611973,31.304347826087,0.0
3,1,2,33.3499632352941,46.9565217391304,0.0
3,1,3,35.8463300904977,31.304347826087,0.0
3,1,4,25.884803959276,62.6086956521739,0.0
3,1,5,14.5785865384615,23.4782608695652,0.0
3,1,6,33.464068438914,15.6521739130435,0.0
3,1,7,66.0445503018109,78.2608695652174,0.0
3,1,8,2.67230714285714,78.2608695652174,0.0
3,1,9,20.9253281387182,15.6521739130435,0.0
3,1,10,30.1260403863038,15.6521739130435,0.0
3,1,11,11.941616000878,23.4782608695652,0.0
3,1,12,13.0819666374012,27.3913043478261,0.0
3,1,13,10.8207869742198,27.3913043478261,0.0
3,1,14,96.324811406903,62.6086956521739,0.0
3,1,15,50.0207243460765,7.82608695652174,0.0
3,1,16,40.3130597430738,15.6521739130435,0.0
3,1,17,12.7764774725275,15.6521739130435,0.0
3,1,18,12.7764774725275,31.304347826087,0.0
3,1,19,12.7518076149203,31.304347826087,0.0
3,1,20,33.3499632352941,31.304347826087,0.0
3,1,21,35.8463300904977,31.304347826087,0.0
3,1,22,25.884803959276,31.304347826087,0.0
3,1,23,14.5785865384615,39.1304347826087,0.0
3,1,24,33.464068438914,156.521739130435,0.0
3,1,25,66.0445503018109,156.521739130435,0.0
3,1,26,2.67230714285714,19.5652173913043,0.0
3,1,27,20.9253281387182,19.5652173913043,0.0
3,1,28,30.1260403863038,15.6521739130435,0.0
3,1,29,11.941616000878,54.7826086956522,0.0
3,1,30,13.0819666374012,469.565217391304,0.0
3,1,31,10.8207869742198,54.7826086956522,0.0
3,1,32,96.324811406903,78.2608695652174,0.0
3,1,33,50.0207243460765,31.304347826087,0.0
3,2,2,24.3461725113122,41.7391304347826,0.0
3,2,3,29.575650678733,27.8260869565217,0.0
3,2,4,19.7004492081448,55.6521739130435,0.0
3,2,5,12.4340226244344,20.8695652173913,0.0
3,2,6,24.8472980769231,13.9130434782609,0.0
3,2,7,58.0688476242068,69.5652173913043,0.0
3,2,8,2.256975,69.5652173913043,0.0
3,2,9,16.696391022827,13.9130434782609,0.0
3,2,10,26.5985096575944,13.9130434782609,0.0
3,2,11,10.1615715539947,20.8695652173913,0.0
3,2,12,11.2082753511853,24.3478260869565,0.0
3,2,13,9.0647065807327,24.3478260869565,0.0
3,2,14,96.2664002476397,55.6521739130435,0.0
3,2,15,50.1321002940721,6.95652173913044,0.0
3,2,16,40.1967190837332,13.9130434782609,0.0
3,2,17,12.5268510989011,13.9130434782609,0.0
3,2,18,12.5268510989011,27.8260869565217,0.0
3,2,19,11.5393906516019,27.8260869565217,0.0
3,2,20,24.3461725113122,27.8260869565217,0.0
3,2,21,29.575650678733,27.8260869565217,0.0
3,2,22,19.7004492081448,27.8260869565217,0.0
3,2,23,12.4340226244344,34.7826086956522,0.0
3,2,24,24.8472980769231,139.130434782609,0.0
3,2,25,58.0688476242068,139.130434782609,0.0
3,2,26,2.256975,17.3913043478261,0.0
3,2,27,16.696391022827,17.3913043478261,0.0
3,2,28,26.5985096575944,13.9130434782609,0.0
3,2,29,10.1615715539947,48.6956521739131,0.0
3,2,30,11.2082753511853,417.391304347826,0.0
3,2,31,9.0647065807327,48.6956521739131,0.0
3,2,32,96.2664002476397,69.5652173913043,0.0
3,2,33,50.1321002940721,27.8260869565217,0.0
3,3,2,19.1968048642534,39.1304347826087,0.0
3,3,3,25.7417602941176,26.0869565217391,0.0
3,3,4,16.4263656108597,52.1739130434783,0.0
3,3,5,11.1745248868778,19.5652173913043,0.0
3,3,6,20.5731549773756,13.0434782608696,0.0
3,3,7,54.5243404271785,65.2173913043478,0.0
3,3,8,2.31407857142857,65.2173913043478,0.0
3,3,9,14.5476854697103,13.0434782608696,0.0
3,3,10,24.9911589113257,13.0434782608696,0.0
3,3,11,9.3586073309921,19.5652173913043,0.0
3,3,12,10.0443793898156,22.8260869565217,0.0
3,3,13,8.06090569877884,22.8260869565217,0.0
3,3,14,96.718579631636,52.1739130434783,0.0
3,3,15,55.5431047825414,6.52173913043478,0.0
3,3,16,40.7949818139607,13.0434782608696,0.0
3,3,17,12.4956197802198,13.0434782608696,0.0
3,3,18,12.4956197802198,26.0869565217391,0.0
3,3,19,10.4423634112367,26.0869565217391,0.0
3,3,20,19.1968048642534,26.0869565217391,0.0
3,3,21,25.7417602941176,26.0869565217391,0.0
3,3,22,16.4263656108597,26.0869565217391,0.0
3,3,23,11.1745248868778,32.6086956521739,0.0
3,3,24,20.5731549773756,130.434782608696,0.0
3,3,25,54.5243404271785,130.434782608696,0.0
3,3,26,2.31407857142857,16.304347826087,0.0
3,3,27,14.5476854697103,16.304347826087,0.0
3,3,28,24.9911589113257,13.0434782608696,0.0
3,3,29,9.3586073309921,45.6521739130435,0.0
3,3,30,10.0443793898156,391.304347826087,0.0
3,3,31,8.06090569877884,45.6521739130435,0.0
3,3,32,96.718579631636,65.2173913043478,0.0
3,3,33,55.5431047825414,26.0869565217391,0.0
3,4,2,18.5350469457014,36.5217391304348,0.0
3,4,3,23.5580385746606,24.3478260869565,0.0
3,4,4,15.0293935520362,48.6956521739131,0.0
3,4,5,10.5368636877828,18.2608695652174,0.0
3,4,6,17.8238212669683,12.1739130434783,0.0
3,4,7,53.0690762265903,60.8695652173913,0.0
3,4,8,2.05452857142857,60.8695652173913,0.0
3,4,9,13.9579263608428,12.1739130434783,0.0
3,4,10,23.8585837357331,12.1739130434783,0.0
3,4,11,9.24527820456541,18.2608695652174,0.0
3,4,12,9.48062170763828,21.304347826087,0.0
3,4,13,7.58488184079602,21.304347826087,0.0
3,4,14,97.2966626683176,48.6956521739131,0.0
3,4,15,63.8656864262498,6.08695652173913,0.0
3,4,16,40.8436632100294,12.1739130434783,0.0
3,4,17,12.8269153846154,12.1739130434783,0.0
3,4,18,12.8269153846154,24.3478260869565,0.0
3,4,19,10.8575913171336,24.3478260869565,0.0
3,4,20,18.5350469457014,24.3478260869565,0.0
3,4,21,23.5580385746606,24.3478260869565,0.0
3,4,22,15.0293935520362,24.3478260869565,0.0
3,4,23,10.5368636877828,30.4347826086957,0.0
3,4,24,17.8238212669683,121.739130434783,0.0
3,4,25,53.0690762265903,121.739130434783,0.0
3,4,26,2.05452857142857,15.2173913043478,0.0
3,4,27,13.9579263608428,15.2173913043478,0.0
3,4,28,23.8585837357331,12.1739130434783,0.0
3,4,29,9.24527820456541,42.6086956521739,0.0
3,4,30,9.48062170763828,365.217391304348,0.0
3,4,31,7.58488184079602,42.6086956521739,0.0
3,4,32,97.2966626683176,60.8695652173913,0.0
3,4,33,63.8656864262498,24.3478260869565,0.0
3,5,2,16.9795859728507,40.4347826086957,0.0
3,5,3,23.3335516968326,26.9565217391304,0.0
3,5,4,15.1493480769231,53.9130434782609,0.0
3,5,5,10.6929722850679,20.2173913043478,0.0
3,5,6,16.5665548642534,13.4782608695652,0.0
3,5,7,57.6445324253212,67.3913043478261,0.0
3,5,8,1.50716785714286,67.3913043478261,0.0
3,5,9,13.5092712906058,13.4782608695652,0.0
3,5,10,23.8690375329236,13.4782608695652,0.0
3,5,11,8.84667087357331,20.2173913043478,0.0
3,5,12,9.2387807287094,23.5869565217391,0.0
3,5,13,7.49268543645409,23.5869565217391,0.0
3,5,14,115.543826729608,53.9130434782609,0.0
3,5,15,97.5831450239901,6.73913043478261,0.0
3,5,16,42.9023645720477,13.4782608695652,0.0
3,5,17,12.822960989011,13.4782608695652,0.0
3,5,18,12.822960989011,26.9565217391304,0.0
3,5,19,10.8779881597276,26.9565217391304,0.0
3,5,20,16.9795859728507,26.9565217391304,0.0
3,5,21,23.3335516968326,26.9565217391304,0.0
3,5,22,15.1493480769231,26.9565217391304,0.0
3,5,23,10.6929722850679,33.695652173913,0.0
3,5,24,16.5665548642534,134.782608695652,0.0
3,5,25,57.6445324253212,134.782608695652,0.0
3,5,26,1.50716785714286,16.8478260869565,0.0
3,5,27,13.5092712906058,16.8478260869565,0.0
3,5,28,23.8690375329236,13.4782608695652,0.0
3,5,29,8.84667087357331,47.1739130434783,0.0
3,5,30,9.2387807287094,404.347826086956,0.0
3,5,31,7.49268543645409,47.1739130434783,0.0
3,5,32,115.543826729608,67.3913043478261,0.0
3,5,33,97.5831450239901,26.9565217391304,0.0
3,6,2,16.21317760181,39.1304347826087,0.0
3,6,3,23.6879426470588,26.0869565217391,0.0
3,6,4,15.8714826923077,52.1739130434783,0.0
3,6,5,11.1332647058824,19.5652173913043,0.0
3,6,6,16.6237024886878,13.0434782608696,0.0
3,6,7,59.3767076303978,65.2173913043478,0.0
3,6,8,1.39842142857143,65.2173913043478,0.0
3,6,9,14.0448748902546,13.0434782608696,0.0
3,6,10,26.1841659350307,13.0434782608696,0.0
3,6,11,9.70296806409131,19.5652173913043,0.0
3,6,12,12.2451640693591,22.8260869565217,0.0
3,6,13,8.4358197648123,22.8260869565217,0.0
3,6,14,119.423102925244,52.1739130434783,0.0
3,6,15,106.178455347469,6.52173913043478,0.0
3,6,16,58.3428124903266,13.0434782608696,0.0
3,6,17,13.6417813186813,13.0434782608696,0.0
3,6,18,13.6417813186813,26.0869565217391,0.0
3,6,19,10.7726522210184,26.0869565217391,0.0
3,6,20,16.21317760181,26.0869565217391,0.0
3,6,21,23.6879426470588,26.0869565217391,0.0
3,6,22,15.8714826923077,26.0869565217391,0.0
3,6,23,11.1332647058824,32.6086956521739,0.0
3,6,24,16.6237024886878,130.434782608696,0.0
3,6,25,59.3767076303978,130.434782608696,0.0
3,6,26,1.39842142857143,16.304347826087,0.0
3,6,27,14.0448748902546,16.304347826087,0.0
3,6,28,26.1841659350307,13.0434782608696,0.0
3,6,29,9.70296806409131,45.6521739130435,0.0
3,6,30,12.2451640693591,391.304347826087,0.0
3,6,31,8.4358197648123,45.6521739130435,0.0
3,6,32,119.423102925244,65.2173913043478,0.0
3,6,33,106.178455347469,26.0869565217391,0.0
3,7,2,22.3001351809955,41.7391304347826,0.0
3,7,3,29.6613084841629,27.8260869565217,0.0
3,7,4,27.3459247737557,55.6521739130435,0.0
3,7,5,18.3271832579186,20.8695652173913,0.0
3,7,6,19.2343880090498,13.9130434782609,0.0
3,7,7,74.0001003714595,69.5652173913043,0.0
3,7,8,1.70088571428571,69.5652173913043,0.0
3,7,9,20.782829784899,13.9130434782609,0.0
3,7,10,33.8754911106234,13.9130434782609,0.0
3,7,11,17.0743728050922,20.8695652173913,0.0
3,7,12,17.6291165496049,24.3478260869565,0.0
3,7,13,13.0123383084577,24.3478260869565,0.0
3,7,14,145.456931434762,55.6521739130435,0.0
3,7,15,104.104890883764,6.95652173913044,0.0
3,7,16,85.3324137130475,13.9130434782609,0.0
3,7,17,36.9957543956044,13.9130434782609,0.00178644628099174
3,7,18,36.9957543956044,27.8260869565217,0.0
3,7,19,10.8519086828664,27.8260869565217,0.0
3,7,20,22.3001351809955,27.8260869565217,0.0
3,7,21,29.6613084841629,27.8260869565217,0.0
3,7,22,27.3459247737557,27.8260869565217,0.0
3,7,23,18.3271832579186,34.7826086956522,0.0
3,7,24,19.2343880090498,139.130434782609,0.0
3,7,25,74.0001003714595,139.130434782609,0.0
3,7,26,1.70088571428571,17.3913043478261,0.0
3,7,27,20.782829784899,17.3913043478261,0.0
3,7,28,33.8754911106234,13.9130434782609,0.0
3,7,29,17.0743728050922,48.6956521739131,0.0
3,7,30,17.6291165496049,417.391304347826,0.0
3,7,31,13.0123383084577,48.6956521739131,0.0
3,7,32,145.456931434762,69.5652173913043,0.00361755371900826
3,7,33,104.104890883764,27.8260869565217,0.0
3,8,2,30.5337878959276,44.3478260869565,0.0
3,8,3,34.7602869909502,29.5652173913044,0.0
3,8,4,31.9878576923077,59.1304347826087,0.0
3,8,5,22.6592358597285,22.1739130434783,0.0
3,8,6,27.4674705882353,14.7826086956522,0.0
3,8,7,86.1635444203684,73.9130434782609,0.0
3,8,8,2.83854642857143,73.9130434782609,0.0
3,8,9,24.7125998683055,14.7826086956522,0.0
3,8,10,36.69077809482,14.7826086956522,0.0
3,8,11,19.900117976295,22.1739130434783,0.0
3,8,12,21.8290880158033,25.8695652173913,0.0
3,8,13,17.0580489597467,25.8695652173913,0.0
3,8,14,163.165827658257,59.1304347826087,0.0
3,8,15,141.000355982046,7.39130434782609,0.0
3,8,16,119.725405045659,14.7826086956522,0.0
3,8,17,72.2094972527473,14.7826086956522,0.12737958677686
3,8,18,72.2094972527473,29.5652173913044,0.0
3,8,19,11.2778548212351,29.5652173913044,0.0
3,8,20,30.5337878959276,29.5652173913044,0.0
3,8,21,34.7602869909502,29.5652173913044,0.0
3,8,22,31.9878576923077,29.5652173913044,0.0
3,8,23,22.6592358597285,36.9565217391304,0.0
3,8,24,27.4674705882353,147.826086956522,0.0
3,8,25,86.1635444203684,147.826086956522,0.0
3,8,26,2.83854642857143,18.4782608695652,0.0
3,8,27,24.7125998683055,18.4782608695652,0.0
3,8,28,36.69077809482,14.7826086956522,0.0
3,8,29,19.900117976295,51.7391304347826,0.0
3,8,30,21.8290880158033,443.478260869565,0.0
3,8,31,17.0580489597467,51.7391304347826,0.0
3,8,32,163.165827658257,73.9130434782609,0.257943663223141
3,8,33,141.000355982046,29.5652173913044,0.0
3,9,2,33.2623947963801,46.9565217391304,0.0
3,9,3,38.2681737556561,31.304347826087,0.0
3,9,4,33.8150986425339,62.6086956521739,0.0
3,9,5,28.0231357466063,23.4782608695652,0.0
3,9,6,38.631600678733,15.6521739130435,0.0
3,9,7,91.8104421916112,78.2608695652174,0.0
3,9,8,2.81279285714286,78.2608695652174,0.0
3,9,9,26.2953808165057,15.6521739130435,0.0
3,9,10,38.5206875548727,15.6521739130435,0.0
3,9,11,23.3501031606673,23.4782608695652,0.0
3,9,12,24.8103627085162,27.3913043478261,0.0
3,9,13,19.7010849163275,27.3913043478261,0.0
3,9,14,169.847990403962,62.6086956521739,0.0
3,9,15,150.176396842594,7.82608695652174,0.0
3,9,16,141.121985683331,15.6521739130435,0.0
3,9,17,88.4826659340659,15.6521739130435,0.690839338842975
3,9,18,88.4826659340659,31.304347826087,0.0
3,9,19,13.8277584739204,31.304347826087,0.0
3,9,20,33.2623947963801,31.304347826087,0.0
3,9,21,38.2681737556561,31.304347826087,0.0
3,9,22,33.8150986425339,31.304347826087,0.0
3,9,23,28.0231357466063,39.1304347826087,0.0
3,9,24,38.631600678733,156.521739130435,0.0
3,9,25,91.8104421916112,156.521739130435,0.0
3,9,26,2.81279285714286,19.5652173913043,0.0
3,9,27,26.2953808165057,19.5652173913043,0.0
3,9,28,38.5206875548727,15.6521739130435,0.0
3,9,29,23.3501031606673,54.7826086956522,0.0
3,9,30,24.8103627085162,469.565217391304,0.0
3,9,31,19.7010849163275,54.7826086956522,0.0
3,9,32,169.847990403962,78.2608695652174,1.39894966115703
3,9,33,150.176396842594,31.304347826087,0.0
3,10,2,35.7646595022625,49.5652173913043,0.0
3,10,3,36.7979585972851,33.0434782608696,0.0
3,10,4,33.1124989819005,66.0869565217391,0.0
3,10,5,28.2643608597285,24.7826086956522,0.0
3,10,6,44.0099847285068,16.5217391304348,0.0
3,10,7,94.8357232626528,82.6086956521739,0.0
3,10,8,2.66686071428571,82.6086956521739,0.0
3,10,9,27.8468799385426,16.5217391304348,0.0
3,10,10,39.6553928884987,16.5217391304348,0.0
3,10,11,23.0980816505707,24.7826086956522,0.0
3,10,12,25.9106464003512,28.9130434782609,0.0
3,10,13,19.6369917458164,28.9130434782609,0.0
3,10,14,181.491893282774,66.0869565217391,0.0
3,10,15,154.20289428881,8.26086956521739,0.0
3,10,16,141.643742841665,16.5217391304348,0.0
3,10,17,89.054189010989,16.5217391304348,1.50334330578512
3,10,18,89.054189010989,33.0434782608696,0.0
3,10,19,45.1538993963783,33.0434782608696,0.0
3,10,20,35.7646595022625,33.0434782608696,0.0
3,10,21,36.7979585972851,33.0434782608696,0.0
3,10,22,33.1124989819005,33.0434782608696,0.0
3,10,23,28.2643608597285,41.304347826087,0.0
3,10,24,44.0099847285068,165.217391304348,0.0
3,10,25,94.8357232626528,165.217391304348,0.0
3,10,26,2.66686071428571,20.6521739130435,0.0
3,10,27,27.8468799385426,20.6521739130435,0.0
3,10,28,39.6553928884987,16.5217391304348,0.0
3,10,29,23.0980816505707,57.8260869565218,0.0
3,10,30,25.9106464003512,495.652173913043,0.0
3,10,31,19.6369917458164,57.8260869565218,0.0
3,10,32,181.491893282774,82.6086956521739,3.04427019421488
3,10,33,154.20289428881,33.0434782608696,0.0
3,11,2,37.1861843891403,52.1739130434783,0.0
3,11,3,38.1619099547511,34.7826086956522,0.0
3,11,4,34.1174022624434,69.5652173913043,0.0
3,11,5,29.4634411764706,26.0869565217391,0.0
3,11,6,49.0532494343891,17.3913043478261,0.0
3,11,7,106.050916112057,86.9565217391304,0.0
3,11,8,2.30682142857143,86.9565217391304,0.0
3,11,9,30.4318739025461,17.3913043478261,0.0
3,11,10,40.2022119183494,17.3913043478261,0.0
3,11,11,23.129623024583,26.0869565217391,0.0
3,11,12,27.3290183274803,30.4347826086957,0.0
3,11,13,19.4930749660787,30.4347826086957,0.0
3,11,14,187.781136898313,69.5652173913043,0.0
3,11,15,164.004612289119,8.69565217391304,0.0
3,11,16,139.574025847392,17.3913043478261,0.0
3,11,17,87.6358532967033,17.3913043478261,2.16469256198347
3,11,18,87.6358532967033,34.7826086956522,0.0
3,11,19,50.2974558117938,34.7826086956522,0.0
3,11,20,37.1861843891403,34.7826086956522,0.0
3,11,21,38.1619099547511,34.7826086956522,0.0
3,11,22,34.1174022624434,34.7826086956522,0.0
3,11,23,29.4634411764706,43.4782608695652,0.0
3,11,24,49.0532494343891,173.913043478261,0.0
3,11,25,106.050916112057,173.913043478261,0.0
3,11,26,2.30682142857143,21.7391304347826,0.0
3,11,27,30.4318739025461,21.7391304347826,0.0
3,11,28,40.2022119183494,17.3913043478261,0.0
3,11,29,23.129623024583,60.8695652173913,0.0
3,11,30,27.3290183274803,521.739130434783,0.0
3,11,31,19.4930749660787,60.8695652173913,0.0
3,11,32,187.781136898313,86.9565217391304,4.38350243801653
3,11,33,164.004612289119,34.7826086956522,0.0
3,12,2,42.8365774886878,53.4782608695652,0.0
3,12,3,44.1054648190045,35.6521739130435,0.0
3,12,4,41.8590020361991,71.3043478260869,0.0
3,12,5,33.8704852941176,26.7391304347826,0.0
3,12,6,57.9712075791855,17.8260869565217,0.0
3,12,7,114.707602073982,89.1304347826087,0.0
3,12,8,2.81962857142857,89.1304347826087,0.0
3,12,9,35.0134152765584,17.8260869565217,0.0
3,12,10,43.6502513169447,17.8260869565217,0.0
3,12,11,25.3645714442493,26.7391304347826,0.0
3,12,12,31.6446301580334,31.195652173913,0.0
3,12,13,20.4833367254636,31.195652173913,0.0
3,12,14,177.415559897849,71.3043478260869,0.0
3,12,15,153.691595728215,8.91304347826087,0.0
3,12,16,136.349774106176,17.8260869565217,0.0
3,12,17,87.805378021978,17.8260869565217,2.59125561983471
3,12,18,87.805378021978,35.6521739130435,0.0
3,12,19,49.4978508744776,35.6521739130435,0.0
3,12,20,42.8365774886878,35.6521739130435,0.0
3,12,21,44.1054648190045,35.6521739130435,0.0
3,12,22,41.8590020361991,35.6521739130435,0.0
3,12,23,33.8704852941176,44.5652173913043,0.0
3,12,24,57.9712075791855,178.260869565217,0.0
3,12,25,114.707602073982,178.260869565217,0.0
3,12,26,2.81962857142857,22.2826086956522,0.0
3,12,27,35.0134152765584,22.2826086956522,0.0
3,12,28,43.6502513169447,17.8260869565217,0.0
3,12,29,25.3645714442493,62.3913043478261,0.0
3,12,30,31.6446301580334,534.782608695652,0.0
3,12,31,20.4833367254636,62.3913043478261,0.0
3,12,32,177.415559897849,89.1304347826087,5.24729263016529
3,12,33,153.691595728215,35.6521739130435,0.0
3,13,2,56.1746199095023,54.7826086956522,0.0
3,13,3,58.1417311085973,36.5217391304348,0.0
3,13,4,52.1459053167421,73.0434782608696,0.0
3,13,5,38.3067845022624,27.3913043478261,0.0
3,13,6,76.8001662895928,18.2608695652174,0.0
3,13,7,123.870372388175,91.304347826087,0.0
3,13,8,3.50758928571429,91.304347826087,0.0
3,13,9,38.4223567822652,18.2608695652174,0.0
3,13,10,46.8828841088674,18.2608695652174,0.0
3,13,11,31.7360200834065,27.3913043478261,0.0
3,13,12,34.6273990342406,31.9565217391304,0.0
3,13,13,22.7507728403437,31.9565217391304,0.0
3,13,14,169.238365113759,73.0434782608696,0.0
3,13,15,148.994815044111,9.1304347826087,0.0
3,13,16,129.254851184027,18.2608695652174,0.0
3,13,17,85.789293956044,18.2608695652174,2.78741355371901
3,13,18,85.789293956044,36.5217391304348,0.0
3,13,19,52.53065098282,36.5217391304348,0.0
3,13,20,56.1746199095023,36.5217391304348,0.0
3,13,21,58.1417311085973,36.5217391304348,0.0
3,13,22,52.1459053167421,36.5217391304348,0.0
3,13,23,38.3067845022624,45.6521739130435,0.0
3,13,24,76.8001662895928,182.608695652174,0.0
3,13,25,123.870372388175,182.608695652174,0.0
3,13,26,3.50758928571429,22.8260869565217,0.0
3,13,27,38.4223567822652,22.8260869565217,0.0
3,13,28,46.8828841088674,18.2608695652174,0.0
3,13,29,31.7360200834065,63.9130434782609,0.0
3,13,30,34.6273990342406,547.826086956522,0.0
3,13,31,22.7507728403437,63.9130434782609,0.0
3,13,32,169.238365113759,91.304347826087,5.64451244628099
3,13,33,148.994815044111,36.5217391304348,0.0
3,14,2,48.6020786199095,53.4782608695652,0.0
3,14,3,50.1932219457014,35.6521739130435,0.0
3,14,4,42.5046661764706,71.3043478260869,0.0
3,14,5,33.3292058823529,26.7391304347826,0.0
3,14,6,68.3292166289593,17.8260869565217,0.0
3,14,7,115.797101222721,89.1304347826087,0.0
3,14,8,3.35153571428571,89.1304347826087,0.0
3,14,9,36.2113762071993,17.8260869565217,0.0
3,14,10,44.2705964661984,17.8260869565217,0.0
3,14,11,25.2072470368745,26.7391304347826,0.0
3,14,12,29.5535914179105,31.195652173913,0.0
3,14,13,19.8998654454998,31.195652173913,0.0
3,14,14,169.95030196564,71.3043478260869,0.0
3,14,15,146.78080792447,8.91304347826087,0.0
3,14,16,127.212742919053,17.8260869565217,0.0
3,14,17,86.9474159340659,17.8260869565217,2.73704991735537
3,14,18,86.9474159340659,35.6521739130435,0.0
3,14,19,48.5105151679307,35.6521739130435,0.0
3,14,20,48.6020786199095,35.6521739130435,0.0
3,14,21,50.1932219457014,35.6521739130435,0.0
3,14,22,42.5046661764706,35.6521739130435,0.0
3,14,23,33.3292058823529,44.5652173913043,0.0
3,14,24,68.3292166289593,178.260869565217,0.0
3,14,25,115.797101222721,178.260869565217,0.0
3,14,26,3.35153571428571,22.2826086956522,0.0
3,14,27,36.2113762071993,22.2826086956522,0.0
3,14,28,44.2705964661984,17.8260869565217,0.0
3,14,29,25.2072470368745,62.3913043478261,0.0
3,14,30,29.5535914179105,534.782608695652,0.0
3,14,31,19.8998654454998,62.3913043478261,0.0
3,14,32,169.95030196564,89.1304347826087,5.54252608264463
3,14,33,146.78080792447,35.6521739130435,0.0
3,15,2,43.1544570135747,54.7826086956522,0.0
3,15,3,44.4480156108597,36.5217391304348,0.0
3,15,4,35.9143995475113,73.0434782608696,0.0
3,15,5,29.0360972850679,27.3913043478261,0.0
3,15,6,59.4979479638009,18.2608695652174,0.0
3,15,7,103.349791750503,91.304347826087,0.0
3,15,8,2.94654642857143,91.304347826087,0.0
3,15,9,34.1571669227392,18.2608695652174,0.0
3,15,10,41.3148441615452,18.2608695652174,0.0
3,15,11,22.5464310798946,27.3913043478261,0.0
3,15,12,26.9546757023705,31.9565217391304,0.0
3,15,13,17.8333779963817,31.9565217391304,0.0
3,15,14,174.544685961925,73.0434782608696,0.0
3,15,15,142.082696177062,9.1304347826087,0.0
3,15,16,125.63250951865,18.2608695652174,0.0
3,15,17,84.9944093406594,18.2608695652174,2.37991066115703
3,15,18,84.9944093406594,36.5217391304348,0.0
3,15,19,23.1462016715679,36.5217391304348,0.0
3,15,20,43.1544570135747,36.5217391304348,0.0
3,15,21,44.4480156108597,36.5217391304348,0.0
3,15,22,35.9143995475113,36.5217391304348,0.0
3,15,23,29.0360972850679,45.6521739130435,0.0
3,15,24,59.4979479638009,182.608695652174,0.0
3,15,25,103.349791750503,182.608695652174,0.0
3,15,26,2.94654642857143,22.8260869565217,0.0
3,15,27,34.1571669227392,22.8260869565217,0.0
3,15,28,41.3148441615452,18.2608695652174,0.0
3,15,29,22.5464310798946,63.9130434782609,0.0
3,15,30,26.9546757023705,547.826086956522,0.0
3,15,31,17.8333779963817,63.9130434782609,0.0
3,15,32,174.544685961925,91.304347826087,4.81931908884298
3,15,33,142.082696177062,36.5217391304348,0.0
3,16,2,39.880371040724,50.8695652173913,0.0
3,16,3,41.5176200226244,33.9130434782609,0.0
3,16,4,33.3520330316742,67.8260869565218,0.0
3,16,5,26.8758088235294,25.4347826086957,0.0
3,16,6,53.2683342760181,16.9565217391304,0.0
3,16,7,95.1396795387711,84.7826086956522,0.0
3,16,8,2.54418214285714,84.7826086956522,0.0
3,16,9,30.9765880158033,16.9565217391304,0.0
3,16,10,40.7228599648815,16.9565217391304,0.0
3,16,11,21.7555470807726,25.4347826086957,0.0
3,16,12,26.4665556409131,29.6739130434783,0.0
3,16,13,17.274368498417,29.6739130434783,0.0
3,16,14,169.335853350874,67.8260869565218,0.0
3,16,15,135.340458133416,8.47826086956522,0.0
3,16,16,122.337228911933,16.9565217391304,0.0
3,16,17,84.2464978021978,16.9565217391304,1.81577363636364
3,16,18,84.2464978021978,33.9130434782609,0.0
